"csv_nid","csv_fid","csv_filename","csv_path","csv_mime","csv_alt","csv_title","csv_date","csv_date_y","csv_date_m"
"40673","15038","mavris_1.jpg","public://news/2018/mavris_1.jpg","image/jpeg","","","1539368843","2018","10"
"40674","15039","8698855_1.jpeg","public://news/2018/8698855_1.jpeg","image/jpeg","","","1539368843","2018","10"
"40675","15040","crystals1p_1.jpg","public://news/2018/crystals1p_1.jpg","image/jpeg","","","1539368843","2018","10"
"40676","15041","jacobs_0_2.jpg","public://news/2018/jacobs_0_2.jpg","image/jpeg","","","1539368843","2018","10"
"40677","15042","cook_1.jpg","public://news/2018/cook_1.jpg","image/jpeg","","","1539368843","2018","10"
"40678","15043","nasafellows_1.jpg","public://news/2018/nasafellows_1.jpg","image/jpeg","","","1539368843","2018","10"
"40680","15045","snowdon_1.jpg","public://news/2018/snowdon_1.jpg","image/jpeg","","","1539368843","2018","10"
"40682","15046","advpaper_1.jpg","public://news/2018/advpaper_1.jpg","image/jpeg","","","1539368843","2018","10"
"40685","15048","emeralds_cover_mercury_1.jpg","public://news/2018/emeralds_cover_mercury_1.jpg","image/jpeg","","","1539368843","2018","10"
"40686","15049","huberprizercee_1.jpg","public://news/2018/huberprizercee_1.jpg","image/jpeg","","","1539368843","2018","10"
"40688","15051","dupuis_print_1.jpg","public://news/2018/dupuis_print_1.jpg","image/jpeg","","","1539368843","2018","10"
"40689","15052","sb2_0_1.jpg","public://news/2018/sb2_0_1.jpg","image/jpeg","","","1539368843","2018","10"
"40693","15053","sholl_headline_1.jpg","public://news/2018/sholl_headline_1.jpg","image/jpeg","","","1539368843","2018","10"
"40697","15054","colton_weblg_1.jpg","public://news/2018/colton_weblg_1.jpg","image/jpeg","","","1539368843","2018","10"
"40703","15055","south20-20daniel20domanico2c20clay20williams2c20patrick20wallin2028from20l-r2920600_1.jpg","public://news/2018/south20-20daniel20domanico2c20clay20williams2c20patrick20wallin2028from20l-r2920600_1.jpg","image/jpeg","","","1539368843","2018","10"
"40705","15056","awards_0_2.jpg","public://news/2018/awards_0_2.jpg","image/jpeg","","","1539368843","2018","10"
"40707","15057","wangcee2_1.jpg","public://news/2018/wangcee2_1.jpg","image/jpeg","","","1539368843","2018","10"
"40715","15058","540131_469197599816846_1817017422_n_1.jpg","public://news/2018/540131_469197599816846_1817017422_n_1.jpg","image/jpeg","","","1539368843","2018","10"
"40718","15060","wendystudents_1.jpg","public://news/2018/wendystudents_1.jpg","image/jpeg","","","1539368843","2018","10"
"40719","15061","braintumorp_1.jpg","public://news/2018/braintumorp_1.jpg","image/jpeg","","","1539368843","2018","10"
"40720","15062","cochlear_1.jpg","public://news/2018/cochlear_1.jpg","image/jpeg","","","1539368843","2018","10"
"40721","15063","solartrees_1.jpg","public://news/2018/solartrees_1.jpg","image/jpeg","","","1539368843","2018","10"
"40723","15064","georgia-tech-engineered-biosystems-02_1.jpg","public://news/2018/georgia-tech-engineered-biosystems-02_1.jpg","image/jpeg","","","1539368843","2018","10"
"40724","15065","calvin20mackie_1.jpg","public://news/2018/calvin20mackie_1.jpg","image/jpeg","","","1539368843","2018","10"
"40725","15066","cwj-2005-18_1.jpg","public://news/2018/cwj-2005-18_1.jpg","image/jpeg","","","1539368843","2018","10"
"40726","15067","3_1.jpg","public://news/2018/3_1.jpg","image/jpeg","","","1539368843","2018","10"
"40729","15068","tlewis_jordan_headshot_1_0f73f632b1_1.jpg","public://news/2018/tlewis_jordan_headshot_1_0f73f632b1_1.jpg","image/jpeg","","","1539368843","2018","10"
"40731","15070","20130317_145121_1.jpg","public://news/2018/20130317_145121_1.jpg","image/jpeg","","","1539368843","2018","10"
"40732","15071","10p1000-p22-006_2_1.jpg","public://news/2018/10p1000-p22-006_2_1.jpg","image/jpeg","","","1539368843","2018","10"
"40733","15072","69695_1.jpg","public://news/2018/69695_1.jpg","image/jpeg","","","1539368843","2018","10"
"40735","15073","8555417345_a013348a67_c_1.jpg","public://news/2018/8555417345_a013348a67_c_1.jpg","image/jpeg","","","1539368843","2018","10"
"40737","15074","garrettstanley1_1.jpg","public://news/2018/garrettstanley1_1.jpg","image/jpeg","","","1539368843","2018","10"
"40738","15075","img_0114_1.jpg","public://news/2018/img_0114_1.jpg","image/jpeg","","","1539368843","2018","10"
"40742","15077","image165_1_large_1.jpg","public://news/2018/image165_1_large_1.jpg","image/jpeg","","","1539368843","2018","10"
"40744","15078","timesworlduniv_1.jpg","public://news/2018/timesworlduniv_1.jpg","image/jpeg","","","1539368843","2018","10"
"40746","15079","top_logo2_1.jpg","public://news/2018/top_logo2_1.jpg","image/jpeg","","","1539368843","2018","10"
"40748","15080","gashydrates_1_1.jpg","public://news/2018/gashydrates_1_1.jpg","image/jpeg","","","1539368843","2018","10"
"40752","15081","bassiri-gharb_weblg_1.jpg","public://news/2018/bassiri-gharb_weblg_1.jpg","image/jpeg","","","1539368843","2018","10"
"40753","15082","garciaandzhu_0_1.jpg","public://news/2018/garciaandzhu_0_1.jpg","image/jpeg","","","1539368843","2018","10"
"40754","15083","clr-jameelahcmuhammad_1.jpg","public://news/2018/clr-jameelahcmuhammad_1.jpg","image/jpeg","","","1539368843","2018","10"
"40755","15084","scan2028629_1.jpg","public://news/2018/scan2028629_1.jpg","image/jpeg","","","1539368843","2018","10"
"40758","15085","molecules_1.jpg","public://news/2018/molecules_1.jpg","image/jpeg","","","1539368843","2018","10"
"40760","15086","mallory_021813_1.jpg","public://news/2018/mallory_021813_1.jpg","image/jpeg","","","1539368843","2018","10"
"40766","15088","sitetitle2_1.png","public://news/2018/sitetitle2_1.png","image/png","","","1539368843","2018","10"
"40769","15090","ywang93_1.jpg","public://news/2018/ywang93_1.jpg","image/jpeg","","","1539368843","2018","10"
"40771","15091","abe20adewale20final20high20res_1.jpg","public://news/2018/abe20adewale20final20high20res_1.jpg","image/jpeg","","","1539368843","2018","10"
"40772","15092","cropped-accnrg_banner21_1.jpg","public://news/2018/cropped-accnrg_banner21_1.jpg","image/jpeg","","","1539368843","2018","10"
"40773","15093","febcover_twitter_1.jpg","public://news/2018/febcover_twitter_1.jpg","image/jpeg","","","1539368843","2018","10"
"40776","15095","mamidou-diallo_1.jpg","public://news/2018/mamidou-diallo_1.jpg","image/jpeg","","","1539368843","2018","10"
"40781","15097","hodges_2012_cropped_opt_1.jpg","public://news/2018/hodges_2012_cropped_opt_1.jpg","image/jpeg","","","1539368843","2018","10"
"40782","15098","garimella2_1.jpg","public://news/2018/garimella2_1.jpg","image/jpeg","","","1539368843","2018","10"
"40783","15099","reggie_desroches_0_2.jpg","public://news/2018/reggie_desroches_0_2.jpg","image/jpeg","","","1539368843","2018","10"
"40785","15100","horstemeyer_mark_1.jpg","public://news/2018/horstemeyer_mark_1.jpg","image/jpeg","","","1539368843","2018","10"
"40787","15102","chen_yongsheng_1.jpg","public://news/2018/chen_yongsheng_1.jpg","image/jpeg","","","1539368843","2018","10"
"40788","15103","isyecamp2_1.jpg","public://news/2018/isyecamp2_1.jpg","image/jpeg","","","1539368843","2018","10"
"40789","15104","merritt_1.jpg","public://news/2018/merritt_1.jpg","image/jpeg","","","1539368843","2018","10"
"40792","15105","saic20winners_1.jpg","public://news/2018/saic20winners_1.jpg","image/jpeg","","","1539368843","2018","10"
"40793","15106","transportationcamplargerresized_1.png","public://news/2018/transportationcamplargerresized_1.png","image/png","","","1539368843","2018","10"
"40794","15107","ayazi1_1.jpg","public://news/2018/ayazi1_1.jpg","image/jpeg","","","1539368843","2018","10"
"40795","15108","andersongrant_1.jpg","public://news/2018/andersongrant_1.jpg","image/jpeg","","","1539368843","2018","10"
"40796","15109","forest_sm_0_1.jpg","public://news/2018/forest_sm_0_1.jpg","image/jpeg","","","1539368843","2018","10"
"40797","15110","spencer_1.jpg","public://news/2018/spencer_1.jpg","image/jpeg","","","1539368843","2018","10"
"40798","15111","reillyzappulocrop1_1.jpg","public://news/2018/reillyzappulocrop1_1.jpg","image/jpeg","","","1539368843","2018","10"
"40799","15112","timsmiling_1.jpg","public://news/2018/timsmiling_1.jpg","image/jpeg","","","1539368843","2018","10"
"40800","15113","images_1_1.jpg","public://news/2018/images_1_1.jpg","image/jpeg","","","1539368843","2018","10"
"40801","15114","asee_1.gif","public://news/2018/asee_1.gif","image/gif","","","1539368843","2018","10"
"40802","15115","wh_logo_1.jpg","public://news/2018/wh_logo_1.jpg","image/jpeg","","","1539368843","2018","10"
"40803","15116","acc20engineering20deans20-20january202013_1.jpg","public://news/2018/acc20engineering20deans20-20january202013_1.jpg","image/jpeg","","","1539368843","2018","10"
"40804","15117","johnson_1.jpg","public://news/2018/johnson_1.jpg","image/jpeg","","","1539368843","2018","10"
"40806","15118","wong_1.jpg","public://news/2018/wong_1.jpg","image/jpeg","","","1539368843","2018","10"
"40807","15119","isyeexecinresidencep_1.jpg","public://news/2018/isyeexecinresidencep_1.jpg","image/jpeg","","","1539368843","2018","10"
"40809","15120","johnkoon_2008_cropped_0_1.jpg","public://news/2018/johnkoon_2008_cropped_0_1.jpg","image/jpeg","","","1539368843","2018","10"
"40810","15121","tovey_1.jpg","public://news/2018/tovey_1.jpg","image/jpeg","","","1539368843","2018","10"
"40812","15122","mallen_1.jpg","public://news/2018/mallen_1.jpg","image/jpeg","","","1539368843","2018","10"
"40813","15123","uganda-crew_1.jpg","public://news/2018/uganda-crew_1.jpg","image/jpeg","","","1539368843","2018","10"
"40814","15124","f12-logo-150-132_1.jpg","public://news/2018/f12-logo-150-132_1.jpg","image/jpeg","","","1539368843","2018","10"
"40816","15125","lecture_1.jpg","public://news/2018/lecture_1.jpg","image/jpeg","","","1539368843","2018","10"
"40817","15126","jeffwu_1_1.jpg","public://news/2018/jeffwu_1_1.jpg","image/jpeg","","","1539368843","2018","10"
"40819","15127","tondieker_1.jpg","public://news/2018/tondieker_1.jpg","image/jpeg","","","1539368843","2018","10"
"40821","15128","racketeers_1.jpg","public://news/2018/racketeers_1.jpg","image/jpeg","","","1539368843","2018","10"
"40824","15129","bernardo_weber20sign_1.jpg","public://news/2018/bernardo_weber20sign_1.jpg","image/jpeg","","","1539368843","2018","10"
"40825","15130","aaaspic_1.jpg","public://news/2018/aaaspic_1.jpg","image/jpeg","","","1539368843","2018","10"
"40829","15132","henry2_1.jpg","public://news/2018/henry2_1.jpg","image/jpeg","","","1539368843","2018","10"
"40832","15134","malaria_1.jpg","public://news/2018/malaria_1.jpg","image/jpeg","","","1539368843","2018","10"
"40833","15135","13e8001-p3-092_1.jpg","public://news/2018/13e8001-p3-092_1.jpg","image/jpeg","","","1539368843","2018","10"
"40835","15136","bertbras_1.jpg","public://news/2018/bertbras_1.jpg","image/jpeg","","","1539368843","2018","10"
"40837","15137","wang_0_2.jpg","public://news/2018/wang_0_2.jpg","image/jpeg","","","1539368843","2018","10"
"40838","15138","wendy_1.jpg","public://news/2018/wendy_1.jpg","image/jpeg","","","1539368843","2018","10"
"40840","15139","128371_1.jpg","public://news/2018/128371_1.jpg","image/jpeg","","","1539368843","2018","10"
"40841","15140","reggie20and20gary_1.jpg","public://news/2018/reggie20and20gary_1.jpg","image/jpeg","","","1539368843","2018","10"
"40842","15141","saudiu_1.jpg","public://news/2018/saudiu_1.jpg","image/jpeg","","","1539368843","2018","10"
"40844","15142","chevron_1.jpg","public://news/2018/chevron_1.jpg","image/jpeg","","","1539368843","2018","10"
"40846","15143","a6n3_9tcqaabqpk_0_2.jpg","public://news/2018/a6n3_9tcqaabqpk_0_2.jpg","image/jpeg","","","1539368843","2018","10"
"40847","15144","ekorby_1.jpg","public://news/2018/ekorby_1.jpg","image/jpeg","","","1539368843","2018","10"
"40848","15145","platt2_1.jpg","public://news/2018/platt2_1.jpg","image/jpeg","","","1539368843","2018","10"
"40851","15148","lyons_1.jpg","public://news/2018/lyons_1.jpg","image/jpeg","","","1539368843","2018","10"
"40853","15149","ae20avengers-2a_1.jpg","public://news/2018/ae20avengers-2a_1.jpg","image/jpeg","","","1539368843","2018","10"
"40854","15150","a6n3_9tcqaabqpk_1.jpg","public://news/2018/a6n3_9tcqaabqpk_1.jpg","image/jpeg","","","1539368843","2018","10"
"40855","15151","combustionlab_1.jpg","public://news/2018/combustionlab_1.jpg","image/jpeg","","","1539368843","2018","10"
"40858","15152","b7cppq_1.jpg","public://news/2018/b7cppq_1.jpg","image/jpeg","","","1539368843","2018","10"
"40860","15154","image417_1_norm_1.jpg","public://news/2018/image417_1_norm_1.jpg","image/jpeg","","","1539368843","2018","10"
"40861","15155","tsiotras_0_2.jpg","public://news/2018/tsiotras_0_2.jpg","image/jpeg","","","1539368843","2018","10"
"40862","15156","lieuwen_3.jpg","public://news/2018/lieuwen_3.jpg","image/jpeg","","","1539368843","2018","10"
"40864","15157","ben-zinn_1.jpg","public://news/2018/ben-zinn_1.jpg","image/jpeg","","","1539368843","2018","10"
"40866","15158","nacme-logo_1.jpg","public://news/2018/nacme-logo_1.jpg","image/jpeg","","","1539368843","2018","10"
"40867","15159","ne_webbanner_2_1.jpg","public://news/2018/ne_webbanner_2_1.jpg","image/jpeg","","","1539368843","2018","10"
"40869","15160","bme_0_2.jpg","public://news/2018/bme_0_2.jpg","image/jpeg","","","1539368843","2018","10"
"40870","15161","franceatlanta1_1.png","public://news/2018/franceatlanta1_1.png","image/png","","","1539368843","2018","10"
"40874","15162","franceatlantap_1.jpg","public://news/2018/franceatlantap_1.jpg","image/jpeg","","","1539368843","2018","10"
"40880","15164","craigforest_1.jpg","public://news/2018/craigforest_1.jpg","image/jpeg","","","1539368843","2018","10"
"40881","15165","toddsulchekme_1.jpg","public://news/2018/toddsulchekme_1.jpg","image/jpeg","","","1539368843","2018","10"
"40885","15166","yoda-dsc01369-sm_1.jpg","public://news/2018/yoda-dsc01369-sm_1.jpg","image/jpeg","","","1539368843","2018","10"
"40888","15168","wie_1.jpg","public://news/2018/wie_1.jpg","image/jpeg","","","1539368843","2018","10"
"40889","15169","0000002055-img_137320reggie20talking20to20christianne_1.jpg","public://news/2018/0000002055-img_137320reggie20talking20to20christianne_1.jpg","image/jpeg","","","1539368843","2018","10"
"40890","15170","crittenden_1.jpg","public://news/2018/crittenden_1.jpg","image/jpeg","","","1539368843","2018","10"
"40891","15171","hardhatjacket_1.jpg","public://news/2018/hardhatjacket_1.jpg","image/jpeg","","","1539368843","2018","10"
"40892","15172","petrovic_1.jpg","public://news/2018/petrovic_1.jpg","image/jpeg","","","1539368843","2018","10"
"40895","15173","rotoscope_1.jpg","public://news/2018/rotoscope_1.jpg","image/jpeg","","","1539368843","2018","10"
"40899","15175","naefrontiers_1.jpg","public://news/2018/naefrontiers_1.jpg","image/jpeg","","","1539368843","2018","10"
"40900","15176","sa1_6x4_1.jpg","public://news/2018/sa1_6x4_1.jpg","image/jpeg","","","1539368843","2018","10"
"40901","15177","howard3_1.jpg","public://news/2018/howard3_1.jpg","image/jpeg","","","1539368843","2018","10"
"40904","15179","solarjackets_0_1.jpg","public://news/2018/solarjackets_0_1.jpg","image/jpeg","","","1539368843","2018","10"
"40906","15180","0524502-p1-2_1.jpg","public://news/2018/0524502-p1-2_1.jpg","image/jpeg","","","1539368843","2018","10"
"40908","15181","jeffwu_0_2.jpg","public://news/2018/jeffwu_0_2.jpg","image/jpeg","","","1539368843","2018","10"
"40910","15182","viacycle_bike_1.jpg","public://news/2018/viacycle_bike_1.jpg","image/jpeg","","","1539368843","2018","10"
"40912","15183","makerbot_1.jpg","public://news/2018/makerbot_1.jpg","image/jpeg","","","1539368843","2018","10"
"40913","15184","lukewalker_1.jpg","public://news/2018/lukewalker_1.jpg","image/jpeg","","","1539368843","2018","10"
"40914","15185","mike20griffin-lg_1.jpg","public://news/2018/mike20griffin-lg_1.jpg","image/jpeg","","","1539368843","2018","10"
"40916","15186","jpl_photo_1.jpg","public://news/2018/jpl_photo_1.jpg","image/jpeg","","","1539368843","2018","10"
"40921","15188","boyan_print_1.jpg","public://news/2018/boyan_print_1.jpg","image/jpeg","","","1539368843","2018","10"
"40924","15189","zl_1.jpg","public://news/2018/zl_1.jpg","image/jpeg","","","1539368843","2018","10"
"40927","15190","rossethierheadshot_1.jpg","public://news/2018/rossethierheadshot_1.jpg","image/jpeg","","","1539368843","2018","10"
"40928","15191","aefaculty_1.jpg","public://news/2018/aefaculty_1.jpg","image/jpeg","","","1539368843","2018","10"
"40931","15192","benwang_1_1.jpg","public://news/2018/benwang_1_1.jpg","image/jpeg","","","1539368843","2018","10"
"40933","15193","genzale2_1.jpg","public://news/2018/genzale2_1.jpg","image/jpeg","","","1539368843","2018","10"
"40934","15194","isye_2.jpg","public://news/2018/isye_2.jpg","image/jpeg","","","1539368843","2018","10"
"40936","15195","braun_0_0_2.jpg","public://news/2018/braun_0_0_2.jpg","image/jpeg","","","1539368843","2018","10"
"40939","15196","mplatt_1.jpg","public://news/2018/mplatt_1.jpg","image/jpeg","","","1539368843","2018","10"
"40941","15197","cardiodx-logo_1.png","public://news/2018/cardiodx-logo_1.png","image/png","","","1539368843","2018","10"
"40942","15198","berthelot_1.jpg","public://news/2018/berthelot_1.jpg","image/jpeg","","","1539368843","2018","10"
"40946","15199","micronswim_1.jpg","public://news/2018/micronswim_1.jpg","image/jpeg","","","1539368843","2018","10"
"40949","15200","mars20rover_1.jpg","public://news/2018/mars20rover_1.jpg","image/jpeg","","","1539368843","2018","10"
"40952","15201","images_0_2.jpg","public://news/2018/images_0_2.jpg","image/jpeg","","","1539368843","2018","10"
"40953","15202","clark21_1.jpg","public://news/2018/clark21_1.jpg","image/jpeg","","","1539368843","2018","10"
"40956","15203","accstory_1.jpg","public://news/2018/accstory_1.jpg","image/jpeg","","","1539368843","2018","10"
"40957","15204","mars_rock_1.jpg","public://news/2018/mars_rock_1.jpg","image/jpeg","","","1539368843","2018","10"
"40960","15205","ghovanloo_1.jpg","public://news/2018/ghovanloo_1.jpg","image/jpeg","","","1539368843","2018","10"
"40965","15207","cola_1.gif","public://news/2018/cola_1.gif","image/gif","","","1539368843","2018","10"
"40966","15208","subject_1.jpg","public://news/2018/subject_1.jpg","image/jpeg","","","1539368843","2018","10"
"40968","15209","ieee_logo_mb_tagline_1_1.gif","public://news/2018/ieee_logo_mb_tagline_1_1.gif","image/gif","","","1539369042","2018","10"
"40969","15210","robert_mannino_0035-lr_1.jpg","public://news/2018/robert_mannino_0035-lr_1.jpg","image/jpeg","","","1539369042","2018","10"
"40970","15211","wiecamp_1.jpg","public://news/2018/wiecamp_1.jpg","image/jpeg","","","1539369042","2018","10"
"40972","15212","992000-p35-3_1.jpg","public://news/2018/992000-p35-3_1.jpg","image/jpeg","","","1539369042","2018","10"
"40973","15213","pap_1.jpg","public://news/2018/pap_1.jpg","image/jpeg","","","1539369042","2018","10"
"40974","15214","generator_1.jpg","public://news/2018/generator_1.jpg","image/jpeg","","","1539369042","2018","10"
"40975","15215","kurtis_kimberly_1.jpg","public://news/2018/kurtis_kimberly_1.jpg","image/jpeg","","","1539369042","2018","10"
"40978","15217","liang_0_1.jpg","public://news/2018/liang_0_1.jpg","image/jpeg","","","1539369042","2018","10"
"40981","15218","falling_particle_receiver_system_1.jpg","public://news/2018/falling_particle_receiver_system_1.jpg","image/jpeg","","","1539369042","2018","10"
"40983","15219","continuous-descent30_1.jpg","public://news/2018/continuous-descent30_1.jpg","image/jpeg","","","1539369042","2018","10"
"40985","15220","fontan20images_1.jpg","public://news/2018/fontan20images_1.jpg","image/jpeg","","","1539369042","2018","10"
"40986","15221","poindexter_alan_capt_1.jpg","public://news/2018/poindexter_alan_capt_1.jpg","image/jpeg","","","1539369042","2018","10"
"40987","15222","2012-atl-catalyst-awards-img_2814_1.jpg","public://news/2018/2012-atl-catalyst-awards-img_2814_1.jpg","image/jpeg","","","1539369042","2018","10"
"40989","15223","revteccamp_1.jpg","public://news/2018/revteccamp_1.jpg","image/jpeg","","","1539369042","2018","10"
"40990","15224","12e2011-p1-001_1.jpg","public://news/2018/12e2011-p1-001_1.jpg","image/jpeg","","","1539369042","2018","10"
"40992","15225","0566bfc_1.jpg","public://news/2018/0566bfc_1.jpg","image/jpeg","","","1539369042","2018","10"
"40994","15227","bioidp_1.jpg","public://news/2018/bioidp_1.jpg","image/jpeg","","","1539369042","2018","10"
"40995","15228","ieee_logo_mb_tagline_0_2.gif","public://news/2018/ieee_logo_mb_tagline_0_2.gif","image/gif","","","1539369042","2018","10"
"40996","15229","sr11_logo_further_1.gif","public://news/2018/sr11_logo_further_1.gif","image/gif","","","1539369042","2018","10"
"40997","15230","space-technology1_1.gif","public://news/2018/space-technology1_1.gif","image/gif","","","1539369042","2018","10"
"40998","15231","imag0440_1.jpg","public://news/2018/imag0440_1.jpg","image/jpeg","","","1539369042","2018","10"
"40999","15232","bobbybraun_1.jpg","public://news/2018/bobbybraun_1.jpg","image/jpeg","","","1539369042","2018","10"
"41000","15233","lieuwen_0_1.jpg","public://news/2018/lieuwen_0_1.jpg","image/jpeg","","","1539369042","2018","10"
"41003","15234","bob-stargel-photo_original_1.png","public://news/2018/bob-stargel-photo_original_1.png","image/png","","","1539369042","2018","10"
"41004","15235","microbeads_1.jpg","public://news/2018/microbeads_1.jpg","image/jpeg","","","1539369042","2018","10"
"41005","15236","imageboyan_1.jpg","public://news/2018/imageboyan_1.jpg","image/jpeg","","","1539369042","2018","10"
"41009","15237","boyan_1.jpg","public://news/2018/boyan_1.jpg","image/jpeg","","","1539369042","2018","10"
"41010","15238","mosquito2_1.jpg","public://news/2018/mosquito2_1.jpg","image/jpeg","","","1539369042","2018","10"
"41013","15239","sokol_1.jpg","public://news/2018/sokol_1.jpg","image/jpeg","","","1539369042","2018","10"
"41014","15240","ewem_logo1-220x171_1.png","public://news/2018/ewem_logo1-220x171_1.png","image/png","","","1539369042","2018","10"
"41016","15241","neu_1.jpg","public://news/2018/neu_1.jpg","image/jpeg","","","1539369042","2018","10"
"41017","15242","screen20shot202012-06-0120at209.45.4220am_1.png","public://news/2018/screen20shot202012-06-0120at209.45.4220am_1.png","image/png","","","1539369042","2018","10"
"41019","15243","maytutoringlounge_1.jpg","public://news/2018/maytutoringlounge_1.jpg","image/jpeg","","","1539369042","2018","10"
"41020","15244","radiationlab_1.jpg","public://news/2018/radiationlab_1.jpg","image/jpeg","","","1539369042","2018","10"
"41021","15245","hanglu_1.jpg","public://news/2018/hanglu_1.jpg","image/jpeg","","","1539369042","2018","10"
"41026","15246","10p1000-p22-006_1_1.jpg","public://news/2018/10p1000-p22-006_1_1.jpg","image/jpeg","","","1539369042","2018","10"
"41027","15247","nasa2_1.jpg","public://news/2018/nasa2_1.jpg","image/jpeg","","","1539369042","2018","10"
"41028","15248","10p1000-p22-006_0_2.jpg","public://news/2018/10p1000-p22-006_0_2.jpg","image/jpeg","","","1539369042","2018","10"
"41032","15249","thadhani_1.jpg","public://news/2018/thadhani_1.jpg","image/jpeg","","","1539369042","2018","10"
"41038","15251","bobby-crawford-color_1.jpg","public://news/2018/bobby-crawford-color_1.jpg","image/jpeg","","","1539369042","2018","10"
"41040","15252","mollycroft_1.jpg","public://news/2018/mollycroft_1.jpg","image/jpeg","","","1539369042","2018","10"
"41041","15253","graph_1.jpg","public://news/2018/graph_1.jpg","image/jpeg","","","1539369042","2018","10"
"41042","15254","advances_1.jpg","public://news/2018/advances_1.jpg","image/jpeg","","","1539369042","2018","10"
"41044","15255","coltonme_1.jpg","public://news/2018/coltonme_1.jpg","image/jpeg","","","1539369042","2018","10"
"41045","15256","capstone1_1.jpg","public://news/2018/capstone1_1.jpg","image/jpeg","","","1539369042","2018","10"
"41046","15257","forestteam_1.jpg","public://news/2018/forestteam_1.jpg","image/jpeg","","","1539369042","2018","10"
"41047","15258","research_nremp_1.jpg","public://news/2018/research_nremp_1.jpg","image/jpeg","","","1539369042","2018","10"
"41051","15259","braungrad_1.jpg","public://news/2018/braungrad_1.jpg","image/jpeg","","","1539369042","2018","10"
"41052","15260","22488_web_1.jpg","public://news/2018/22488_web_1.jpg","image/jpeg","","","1539369042","2018","10"
"41063","15263","deanmay_042512_1.jpg","public://news/2018/deanmay_042512_1.jpg","image/jpeg","","","1539369042","2018","10"
"41066","15264","evanoff_1.jpg","public://news/2018/evanoff_1.jpg","image/jpeg","","","1539369042","2018","10"
"41067","15265","new20image_1.jpg","public://news/2018/new20image_1.jpg","image/jpeg","","","1539369042","2018","10"
"41070","15266","steven20mclaughlin_1.jpg","public://news/2018/steven20mclaughlin_1.jpg","image/jpeg","","","1539369042","2018","10"
"41071","15267","boeing_1.jpeg","public://news/2018/boeing_1.jpeg","image/jpeg","","","1539369042","2018","10"
"41073","15268","jameswadeus-olympic-whitewater-trials-0414122028229_1.jpeg","public://news/2018/jameswadeus-olympic-whitewater-trials-0414122028229_1.jpeg","image/jpeg","","","1539369042","2018","10"
"41077","15269","imag0222_1.jpg","public://news/2018/imag0222_1.jpg","image/jpeg","","","1539369042","2018","10"
"41082","15270","binbin_1.jpg","public://news/2018/binbin_1.jpg","image/jpeg","","","1539369042","2018","10"
"41086","15271","phelps20headshot_1.jpg","public://news/2018/phelps20headshot_1.jpg","image/jpeg","","","1539369042","2018","10"
"41088","15272","desroches20reginald2028crop29_1.jpg","public://news/2018/desroches20reginald2028crop29_1.jpg","image/jpeg","","","1539369042","2018","10"
"41090","15273","rc_20110322_uf_jelece_morris_00022028129_1.jpg","public://news/2018/rc_20110322_uf_jelece_morris_00022028129_1.jpg","image/jpeg","","","1539369042","2018","10"
"41092","15274","boyandc_1.jpg","public://news/2018/boyandc_1.jpg","image/jpeg","","","1539369042","2018","10"
"41093","15275","washington_1.jpg","public://news/2018/washington_1.jpg","image/jpeg","","","1539369042","2018","10"
"41094","15276","virgin-galactic_1.jpg","public://news/2018/virgin-galactic_1.jpg","image/jpeg","","","1539369042","2018","10"
"41095","15277","ahsawardees_1.jpg","public://news/2018/ahsawardees_1.jpg","image/jpeg","","","1539369042","2018","10"
"41096","15278","structures_1.jpg","public://news/2018/structures_1.jpg","image/jpeg","","","1539369042","2018","10"
"41097","15279","ravi1_1_1.jpg","public://news/2018/ravi1_1_1.jpg","image/jpeg","","","1539369042","2018","10"
"41100","15280","capture23_1.jpg","public://news/2018/capture23_1.jpg","image/jpeg","","","1539369042","2018","10"
"41101","15281","dscf0011_1.jpg","public://news/2018/dscf0011_1.jpg","image/jpeg","","","1539369042","2018","10"
"41102","15282","lockheedawards_1.jpg","public://news/2018/lockheedawards_1.jpg","image/jpeg","","","1539369042","2018","10"
"41103","15283","awardstud_1.jpg","public://news/2018/awardstud_1.jpg","image/jpeg","","","1539369042","2018","10"
"41107","15284","haga_picture_1.jpg","public://news/2018/haga_picture_1.jpg","image/jpeg","","","1539369042","2018","10"
"41112","15285","150px-d3dtokamak_1.gif","public://news/2018/150px-d3dtokamak_1.gif","image/gif","","","1539369042","2018","10"
"41113","15286","splash-usasefe-logo_1.jpg","public://news/2018/splash-usasefe-logo_1.jpg","image/jpeg","","","1539369042","2018","10"
"41114","15287","inventure1_1.jpg","public://news/2018/inventure1_1.jpg","image/jpeg","","","1539369042","2018","10"
"41117","15288","golden_1.jpg","public://news/2018/golden_1.jpg","image/jpeg","","","1539369042","2018","10"
"41122","15289","boyanaward_030712_1.jpg","public://news/2018/boyanaward_030712_1.jpg","image/jpeg","","","1539369042","2018","10"
"41123","15290","smith_1.jpg","public://news/2018/smith_1.jpg","image/jpeg","","","1539369042","2018","10"
"41124","15291","inventure_030612_1.jpg","public://news/2018/inventure_030612_1.jpg","image/jpeg","","","1539369042","2018","10"
"41125","15292","_51636947_51636832_1.jpg","public://news/2018/_51636947_51636832_1.jpg","image/jpeg","","","1539369042","2018","10"
"41129","15294","solarcart_1.jpg","public://news/2018/solarcart_1.jpg","image/jpeg","","","1539369042","2018","10"
